bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,instructor,schoolname,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,productcatentryid,copyrightyear,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on,code
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,387,387,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Financial Statement Analysis and Valuation - With Access,6TH 21,"easton,peterd./mcanally,marylea/sommers,gregorya.",9781618533609, ,REQUIRED,CAMB BUS, , , ,$256.54, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:25,2022-8-24 9:45:25,763_1_22_F_7_387_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,388,388,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:25,2022-8-24 9:45:25,763_1_22_F_7_388_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,388,388,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Cost Management - Connect Access,9TH 22,blocher,9781264112265, ,REQUIRED,MCG, , , ,$200.21, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:25,2022-8-24 9:45:25,763_1_22_F_7_388_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,389,389,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1984856561_t.gif,What Color Is Your Parachute? 2020: A Practical Manual for Job-Hunters and Career-Changers,19,"bolles,richardn.",9781984856562, ,REQUIRED,PENG RAND, , , ,$19.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:25,2022-8-24 9:45:25,763_1_22_F_7_389_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,389,389,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0062566660_t.gif,How to Be Everything,18,"wapnick,emilie",9780062566669, ,REQUIRED,HARP PUB, , , ,$15.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:25,2022-8-24 9:45:25,763_1_22_F_7_389_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,485,485,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M005186058_t.gif,Cengage Unlimited - Access (1 Semester),18,cengage,9780357700006, ,REQUIRED,CENGAGE U, , , ,$134.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:26,2022-8-24 9:45:26,763_1_22_F_7_485_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,485,485,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M005186058_t.gif,Cengage Unlimited - Access (1 Semester),18,cengage,9780357700006, ,REQUIRED,CENGAGE U, , , ,$134.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:26,2022-8-24 9:45:26,763_1_22_F_7_485_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,487,487,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Principles of Auditing & Other Assurance Services (Looseleaf),22ND 22,"whittington,o.ray",9781264111817, ,REQUIRED,MCG, , , ,$184.20, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:27,2022-8-24 9:45:27,763_1_22_F_7_487_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,489,489,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002141763_t.gif,Accounting for Governmental and Nonprofit Entities (Looseleaf) - With Access,18TH 19,"reck,jacquelinel./rooks,jamese./lowensohn,suzanne",9781260259261, ,REQUIRED,MCG, , , ,$259.49, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:27,2022-8-24 9:45:27,763_1_22_F_7_489_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,489,489,50,50, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002141763_t.gif,Accounting for Governmental and Nonprofit Entities (Looseleaf) - With Access,18TH 19,"reck,jacquelinel./rooks,jamese./lowensohn,suzanne",9781260259261, ,REQUIRED,MCG, , , ,$259.49, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:27,2022-8-24 9:45:27,763_1_22_F_7_489_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,498,498,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:27,2022-8-24 9:45:27,763_1_22_F_7_498_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,650,650,60,60, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:28,2022-8-24 9:45:28,763_1_22_F_7_650_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,650,650,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0357366387_t.gif,Federal Tax Research,12TH 21,"sawyers,roby/gill,steven",9780357366387, ,REQUIRED,CENGAGE L, , , ,$286.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:28,2022-8-24 9:45:28,763_1_22_F_7_650_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,680,680,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002299894_t.gif,Essentials of Forensic Accounting,2ND 19,"crain,michaela./hopwood,williams./gendler,richards.",9781948306447, ,REQUIRED,WILEY, , , ,$139.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:28,2022-8-24 9:45:28,763_1_22_F_7_680_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_7,ACC, , ,681,681,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Forensic and Investigative Accounting,10TH 21,"crumbley,d.larry",9780808056300, ,REQUIRED,CCH, , , ,$249.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:28,2022-8-24 9:45:28,763_1_22_F_7_681_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_15,ANT, , ,101,101,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0190840684_t.gif,Anthropology,4TH 18,"lavenda,roberth.",9780190840686, ,REQUIRED,OXF, , , ,$99.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:28,2022-8-24 9:45:28,763_1_22_F_15_101_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_15,ANT, , ,101,101,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0190840684_t.gif,Anthropology,4TH 18,"lavenda,roberth.",9780190840686, ,REQUIRED,OXF, , , ,$99.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:28,2022-8-24 9:45:28,763_1_22_F_15_101_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_15,ANT, , ,101,101,03,03, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Anthropology - With Access Code,5TH 21,"lavenda,roberth.",9780197534434, ,REQUIRED,OXF, , , ,$110.92, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:29,2022-8-24 9:45:29,763_1_22_F_15_101_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_15,ANT, , ,101,101,04,04, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0190840684_t.gif,Anthropology,4TH 18,"lavenda,roberth.",9780190840686, ,REQUIRED,OXF, , , ,$99.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:29,2022-8-24 9:45:29,763_1_22_F_15_101_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_15,ANT, , ,201,201,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002306476_t.gif,Essentials of Cultural Anthropology: A Toolkit for a Global Age - With Access,3RD 20,"guest,kennethj.",9780393420142, ,REQUIRED,NORTON, , , ,$90.82, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:29,2022-8-24 9:45:29,763_1_22_F_15_201_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_15,ANT, , ,202,202,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002318321_t.gif,Past in Perspective: An Introduction to Human Prehistory,8TH 20,"feder,kennethl.",9780190059934, ,REQUIRED,OXF, , , ,$99.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:29,2022-8-24 9:45:29,763_1_22_F_15_202_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_15,ANT, , ,203,203,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1305633814_t.gif,Essentials of Physical Anthropology,10TH 17,"jurmain,robert",9781305633810, ,REQUIRED,CENGAGE L, , , ,$130.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:29,2022-8-24 9:45:29,763_1_22_F_15_203_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_15,ANT, , ,203,203,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0745689221_t.gif,Is Science Racist?,17,"marks,jonathan",9780745689227, ,REQUIRED,WILEY, , , ,$12.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:29,2022-8-24 9:45:29,763_1_22_F_15_203_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_15,ANT, , ,256,256,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1032096942_t.gif,Forensic Anthropology,2ND 17,"langley,natalier.",9781032096940, ,REQUIRED,TAYLOR, , , ,$103.93, ,https://brockport.bncollege.com/, , ,2022-8-24 9:45:30,2022-8-24 9:45:30,763_1_22_F_15_256_1
